iid,id,wave,pid,age,amb1_1,amb2_1,amb3_1,art,attr1_1,attr2_1,attr3_1,career_c,clubbing,concerts,date,dining,exercise,exphappy,field_cd,fun1_1,fun2_1,fun3_1,gaming,gender,go_out,goal,hiking,imprace,imprelig,intel1_1,intel2_1,intel3_1,movies,museums,music,race,reading,shar1_1,shar2_1,shopping,sinc1_1,sinc2_1,sinc3_1,sports,theater,tv,tvsports,yoga,dec,match
216,216,9,211,27.0,12.5,17.39,10.0,5.0,7.5,19.57,5.0,7.0,1.0,6.0,5.0,7.0,2.0,6.0,8.0,22.5,17.39,9.0,5.0,1.0,3.0,2.0,3.0,7.0,1.0,20.0,15.22,9.0,7.0,7.0,5.0,2.0,13.0,20.0,13.04,2.0,17.5,17.39,10.0,2.0,6.0,6.0,1.0,1.0,1,0
216,216,9,212,27.0,12.5,17.39,10.0,5.0,7.5,19.57,5.0,7.0,1.0,6.0,5.0,7.0,2.0,6.0,8.0,22.5,17.39,9.0,5.0,1.0,3.0,2.0,3.0,7.0,1.0,20.0,15.22,9.0,7.0,7.0,5.0,2.0,13.0,20.0,13.04,2.0,17.5,17.39,10.0,2.0,6.0,6.0,1.0,1.0,1,0
216,216,9,213,27.0,12.5,17.39,10.0,5.0,7.5,19.57,5.0,7.0,1.0,6.0,5.0,7.0,2.0,6.0,8.0,22.5,17.39,9.0,5.0,1.0,3.0,2.0,3.0,7.0,1.0,20.0,15.22,9.0,7.0,7.0,5.0,2.0,13.0,20.0,13.04,2.0,17.5,17.39,10.0,2.0,6.0,6.0,1.0,1.0,1,0
217,217,9,194,26.0,6.38,16.33,10.0,8.0,21.28,12.24,7.0,2.0,2.0,10.0,4.0,7.0,8.0,3.0,10.0,12.77,16.33,7.0,1.0,1.0,2.0,5.0,10.0,8.0,1.0,21.28,20.41,10.0,6.0,8.0,10.0,2.0,10.0,21.28,14.29,1.0,17.02,20.41,10.0,1.0,8.0,4.0,2.0,7.0,0,0
217,217,9,195,26.0,6.38,16.33,10.0,8.0,21.28,12.24,7.0,2.0,2.0,10.0,4.0,7.0,8.0,3.0,10.0,12.77,16.33,7.0,1.0,1.0,2.0,5.0,10.0,8.0,1.0,21.28,20.41,10.0,6.0,8.0,10.0,2.0,10.0,21.28,14.29,1.0,17.02,20.41,10.0,1.0,8.0,4.0,2.0,7.0,1,1
217,217,9,196,26.0,6.38,16.33,10.0,8.0,21.28,12.24,7.0,2.0,2.0,10.0,4.0,7.0,8.0,3.0,10.0,12.77,16.33,7.0,1.0,1.0,2.0,5.0,10.0,8.0,1.0,21.28,20.41,10.0,6.0,8.0,10.0,2.0,10.0,21.28,14.29,1.0,17.02,20.41,10.0,1.0,8.0,4.0,2.0,7.0,0,0
217,217,9,197,26.0,6.38,16.33,10.0,8.0,21.28,12.24,7.0,2.0,2.0,10.0,4.0,7.0,8.0,3.0,10.0,12.77,16.33,7.0,1.0,1.0,2.0,5.0,10.0,8.0,1.0,21.28,20.41,10.0,6.0,8.0,10.0,2.0,10.0,21.28,14.29,1.0,17.02,20.41,10.0,1.0,8.0,4.0,2.0,7.0,1,1
217,217,9,198,26.0,6.38,16.33,10.0,8.0,21.28,12.24,7.0,2.0,2.0,10.0,4.0,7.0,8.0,3.0,10.0,12.77,16.33,7.0,1.0,1.0,2.0,5.0,10.0,8.0,1.0,21.28,20.41,10.0,6.0,8.0,10.0,2.0,10.0,21.28,14.29,1.0,17.02,20.41,10.0,1.0,8.0,4.0,2.0,7.0,0,0
217,217,9,199,26.0,6.38,16.33,10.0,8.0,21.28,12.24,7.0,2.0,2.0,10.0,4.0,7.0,8.0,3.0,10.0,12.77,16.33,7.0,1.0,1.0,2.0,5.0,10.0,8.0,1.0,21.28,20.41,10.0,6.0,8.0,10.0,2.0,10.0,21.28,14.29,1.0,17.02,20.41,10.0,1.0,8.0,4.0,2.0,7.0,1,1
217,217,9,200,26.0,6.38,16.33,10.0,8.0,21.28,12.24,7.0,2.0,2.0,10.0,4.0,7.0,8.0,3.0,10.0,12.77,16.33,7.0,1.0,1.0,2.0,5.0,10.0,8.0,1.0,21.28,20.41,10.0,6.0,8.0,10.0,2.0,10.0,21.28,14.29,1.0,17.02,20.41,10.0,1.0,8.0,4.0,2.0,7.0,1,1
217,217,9,201,26.0,6.38,16.33,10.0,8.0,21.28,12.24,7.0,2.0,2.0,10.0,4.0,7.0,8.0,3.0,10.0,12.77,16.33,7.0,1.0,1.0,2.0,5.0,10.0,8.0,1.0,21.28,20.41,10.0,6.0,8.0,10.0,2.0,10.0,21.28,14.29,1.0,17.02,20.41,10.0,1.0,8.0,4.0,2.0,7.0,0,0
217,217,9,202,26.0,6.38,16.33,10.0,8.0,21.28,12.24,7.0,2.0,2.0,10.0,4.0,7.0,8.0,3.0,10.0,12.77,16.33,7.0,1.0,1.0,2.0,5.0,10.0,8.0,1.0,21.28,20.41,10.0,6.0,8.0,10.0,2.0,10.0,21.28,14.29,1.0,17.02,20.41,10.0,1.0,8.0,4.0,2.0,7.0,1,1
217,217,9,203,26.0,6.38,16.33,10.0,8.0,21.28,12.24,7.0,2.0,2.0,10.0,4.0,7.0,8.0,3.0,10.0,12.77,16.33,7.0,1.0,1.0,2.0,5.0,10.0,8.0,1.0,21.28,20.41,10.0,6.0,8.0,10.0,2.0,10.0,21.28,14.29,1.0,17.02,20.41,10.0,1.0,8.0,4.0,2.0,7.0,1,0
217,217,9,204,26.0,6.38,16.33,10.0,8.0,21.28,12.24,7.0,2.0,2.0,10.0,4.0,7.0,8.0,3.0,10.0,12.77,16.33,7.0,1.0,1.0,2.0,5.0,10.0,8.0,1.0,21.28,20.41,10.0,6.0,8.0,10.0,2.0,10.0,21.28,14.29,1.0,17.02,20.41,10.0,1.0,8.0,4.0,2.0,7.0,0,0
217,217,9,205,26.0,6.38,16.33,10.0,8.0,21.28,12.24,7.0,2.0,2.0,10.0,4.0,7.0,8.0,3.0,10.0,12.77,16.33,7.0,1.0,1.0,2.0,5.0,10.0,8.0,1.0,21.28,20.41,10.0,6.0,8.0,10.0,2.0,10.0,21.28,14.29,1.0,17.02,20.41,10.0,1.0,8.0,4.0,2.0,7.0,0,0
217,217,9,206,26.0,6.38,16.33,10.0,8.0,21.28,12.24,7.0,2.0,2.0,10.0,4.0,7.0,8.0,3.0,10.0,12.77,16.33,7.0,1.0,1.0,2.0,5.0,10.0,8.0,1.0,21.28,20.41,10.0,6.0,8.0,10.0,2.0,10.0,21.28,14.29,1.0,17.02,20.41,10.0,1.0,8.0,4.0,2.0,7.0,0,0
217,217,9,207,26.0,6.38,16.33,10.0,8.0,21.28,12.24,7.0,2.0,2.0,10.0,4.0,7.0,8.0,3.0,10.0,12.77,16.33,7.0,1.0,1.0,2.0,5.0,10.0,8.0,1.0,21.28,20.41,10.0,6.0,8.0,10.0,2.0,10.0,21.28,14.29,1.0,17.02,20.41,10.0,1.0,8.0,4.0,2.0,7.0,1,0
217,217,9,208,26.0,6.38,16.33,10.0,8.0,21.28,12.24,7.0,2.0,2.0,10.0,4.0,7.0,8.0,3.0,10.0,12.77,16.33,7.0,1.0,1.0,2.0,5.0,10.0,8.0,1.0,21.28,20.41,10.0,6.0,8.0,10.0,2.0,10.0,21.28,14.29,1.0,17.02,20.41,10.0,1.0,8.0,4.0,2.0,7.0,1,1
217,217,9,209,26.0,6.38,16.33,10.0,8.0,21.28,12.24,7.0,2.0,2.0,10.0,4.0,7.0,8.0,3.0,10.0,12.77,16.33,7.0,1.0,1.0,2.0,5.0,10.0,8.0,1.0,21.28,20.41,10.0,6.0,8.0,10.0,2.0,10.0,21.28,14.29,1.0,17.02,20.41,10.0,1.0,8.0,4.0,2.0,7.0,0,0
217,217,9,210,26.0,6.38,16.33,10.0,8.0,21.28,12.24,7.0,2.0,2.0,10.0,4.0,7.0,8.0,3.0,10.0,12.77,16.33,7.0,1.0,1.0,2.0,5.0,10.0,8.0,1.0,21.28,20.41,10.0,6.0,8.0,10.0,2.0,10.0,21.28,14.29,1.0,17.02,20.41,10.0,1.0,8.0,4.0,2.0,7.0,0,0
217,217,9,211,26.0,6.38,16.33,10.0,8.0,21.28,12.24,7.0,2.0,2.0,10.0,4.0,7.0,8.0,3.0,10.0,12.77,16.33,7.0,1.0,1.0,2.0,5.0,10.0,8.0,1.0,21.28,20.41,10.0,6.0,8.0,10.0,2.0,10.0,21.28,14.29,1.0,17.02,20.41,10.0,1.0,8.0,4.0,2.0,7.0,1,0
217,217,9,212,26.0,6.38,16.33,10.0,8.0,21.28,12.24,7.0,2.0,2.0,10.0,4.0,7.0,8.0,3.0,10.0,12.77,16.33,7.0,1.0,1.0,2.0,5.0,10.0,8.0,1.0,21.28,20.41,10.0,6.0,8.0,10.0,2.0,10.0,21.28,14.29,1.0,17.02,20.41,10.0,1.0,8.0,4.0,2.0,7.0,1,1
217,217,9,213,26.0,6.38,16.33,10.0,8.0,21.28,12.24,7.0,2.0,2.0,10.0,4.0,7.0,8.0,3.0,10.0,12.77,16.33,7.0,1.0,1.0,2.0,5.0,10.0,8.0,1.0,21.28,20.41,10.0,6.0,8.0,10.0,2.0,10.0,21.28,14.29,1.0,17.02,20.41,10.0,1.0,8.0,4.0,2.0,7.0,1,1
218,218,9,194,24.0,17.95,15.22,10.0,10.0,20.51,17.39,7.0,2.0,7.0,8.0,4.0,7.0,5.0,3.0,10.0,12.82,19.57,3.0,3.0,1.0,2.0,1.0,7.0,9.0,5.0,23.08,15.22,10.0,7.0,9.0,8.0,2.0,5.0,20.51,13.04,6.0,5.13,19.57,6.0,9.0,5.0,1.0,3.0,1.0,0,0
218,218,9,195,24.0,17.95,15.22,10.0,10.0,20.51,17.39,7.0,2.0,7.0,8.0,4.0,7.0,5.0,3.0,10.0,12.82,19.57,3.0,3.0,1.0,2.0,1.0,7.0,9.0,5.0,23.08,15.22,10.0,7.0,9.0,8.0,2.0,5.0,20.51,13.04,6.0,5.13,19.57,6.0,9.0,5.0,1.0,3.0,1.0,1,0
218,218,9,196,24.0,17.95,15.22,10.0,10.0,20.51,17.39,7.0,2.0,7.0,8.0,4.0,7.0,5.0,3.0,10.0,12.82,19.57,3.0,3.0,1.0,2.0,1.0,7.0,9.0,5.0,23.08,15.22,10.0,7.0,9.0,8.0,2.0,5.0,20.51,13.04,6.0,5.13,19.57,6.0,9.0,5.0,1.0,3.0,1.0,0,0
218,218,9,197,24.0,17.95,15.22,10.0,10.0,20.51,17.39,7.0,2.0,7.0,8.0,4.0,7.0,5.0,3.0,10.0,12.82,19.57,3.0,3.0,1.0,2.0,1.0,7.0,9.0,5.0,23.08,15.22,10.0,7.0,9.0,8.0,2.0,5.0,20.51,13.04,6.0,5.13,19.57,6.0,9.0,5.0,1.0,3.0,1.0,0,0
218,218,9,198,24.0,17.95,15.22,10.0,10.0,20.51,17.39,7.0,2.0,7.0,8.0,4.0,7.0,5.0,3.0,10.0,12.82,19.57,3.0,3.0,1.0,2.0,1.0,7.0,9.0,5.0,23.08,15.22,10.0,7.0,9.0,8.0,2.0,5.0,20.51,13.04,6.0,5.13,19.57,6.0,9.0,5.0,1.0,3.0,1.0,0,0
218,218,9,199,24.0,17.95,15.22,10.0,10.0,20.51,17.39,7.0,2.0,7.0,8.0,4.0,7.0,5.0,3.0,10.0,12.82,19.57,3.0,3.0,1.0,2.0,1.0,7.0,9.0,5.0,23.08,15.22,10.0,7.0,9.0,8.0,2.0,5.0,20.51,13.04,6.0,5.13,19.57,6.0,9.0,5.0,1.0,3.0,1.0,0,0
218,218,9,200,24.0,17.95,15.22,10.0,10.0,20.51,17.39,7.0,2.0,7.0,8.0,4.0,7.0,5.0,3.0,10.0,12.82,19.57,3.0,3.0,1.0,2.0,1.0,7.0,9.0,5.0,23.08,15.22,10.0,7.0,9.0,8.0,2.0,5.0,20.51,13.04,6.0,5.13,19.57,6.0,9.0,5.0,1.0,3.0,1.0,1,0
218,218,9,201,24.0,17.95,15.22,10.0,10.0,20.51,17.39,7.0,2.0,7.0,8.0,4.0,7.0,5.0,3.0,10.0,12.82,19.57,3.0,3.0,1.0,2.0,1.0,7.0,9.0,5.0,23.08,15.22,10.0,7.0,9.0,8.0,2.0,5.0,20.51,13.04,6.0,5.13,19.57,6.0,9.0,5.0,1.0,3.0,1.0,0,0
218,218,9,202,24.0,17.95,15.22,10.0,10.0,20.51,17.39,7.0,2.0,7.0,8.0,4.0,7.0,5.0,3.0,10.0,12.82,19.57,3.0,3.0,1.0,2.0,1.0,7.0,9.0,5.0,23.08,15.22,10.0,7.0,9.0,8.0,2.0,5.0,20.51,13.04,6.0,5.13,19.57,6.0,9.0,5.0,1.0,3.0,1.0,1,0
218,218,9,203,24.0,17.95,15.22,10.0,10.0,20.51,17.39,7.0,2.0,7.0,8.0,4.0,7.0,5.0,3.0,10.0,12.82,19.57,3.0,3.0,1.0,2.0,1.0,7.0,9.0,5.0,23.08,15.22,10.0,7.0,9.0,8.0,2.0,5.0,20.51,13.04,6.0,5.13,19.57,6.0,9.0,5.0,1.0,3.0,1.0,1,0
218,218,9,204,24.0,17.95,15.22,10.0,10.0,20.51,17.39,7.0,2.0,7.0,8.0,4.0,7.0,5.0,3.0,10.0,12.82,19.57,3.0,3.0,1.0,2.0,1.0,7.0,9.0,5.0,23.08,15.22,10.0,7.0,9.0,8.0,2.0,5.0,20.51,13.04,6.0,5.13,19.57,6.0,9.0,5.0,1.0,3.0,1.0,1,0
218,218,9,205,24.0,17.95,15.22,10.0,10.0,20.51,17.39,7.0,2.0,7.0,8.0,4.0,7.0,5.0,3.0,10.0,12.82,19.57,3.0,3.0,1.0,2.0,1.0,7.0,9.0,5.0,23.08,15.22,10.0,7.0,9.0,8.0,2.0,5.0,20.51,13.04,6.0,5.13,19.57,6.0,9.0,5.0,1.0,3.0,1.0,1,0
218,218,9,206,24.0,17.95,15.22,10.0,10.0,20.51,17.39,7.0,2.0,7.0,8.0,4.0,7.0,5.0,3.0,10.0,12.82,19.57,3.0,3.0,1.0,2.0,1.0,7.0,9.0,5.0,23.08,15.22,10.0,7.0,9.0,8.0,2.0,5.0,20.51,13.04,6.0,5.13,19.57,6.0,9.0,5.0,1.0,3.0,1.0,1,1
218,218,9,207,24.0,17.95,15.22,10.0,10.0,20.51,17.39,7.0,2.0,7.0,8.0,4.0,7.0,5.0,3.0,10.0,12.82,19.57,3.0,3.0,1.0,2.0,1.0,7.0,9.0,5.0,23.08,15.22,10.0,7.0,9.0,8.0,2.0,5.0,20.51,13.04,6.0,5.13,19.57,6.0,9.0,5.0,1.0,3.0,1.0,1,0
218,218,9,208,24.0,17.95,15.22,10.0,10.0,20.51,17.39,7.0,2.0,7.0,8.0,4.0,7.0,5.0,3.0,10.0,12.82,19.57,3.0,3.0,1.0,2.0,1.0,7.0,9.0,5.0,23.08,15.22,10.0,7.0,9.0,8.0,2.0,5.0,20.51,13.04,6.0,5.13,19.57,6.0,9.0,5.0,1.0,3.0,1.0,1,0
218,218,9,209,24.0,17.95,15.22,10.0,10.0,20.51,17.39,7.0,2.0,7.0,8.0,4.0,7.0,5.0,3.0,10.0,12.82,19.57,3.0,3.0,1.0,2.0,1.0,7.0,9.0,5.0,23.08,15.22,10.0,7.0,9.0,8.0,2.0,5.0,20.51,13.04,6.0,5.13,19.57,6.0,9.0,5.0,1.0,3.0,1.0,0,0
218,218,9,210,24.0,17.95,15.22,10.0,10.0,20.51,17.39,7.0,2.0,7.0,8.0,4.0,7.0,5.0,3.0,10.0,12.82,19.57,3.0,3.0,1.0,2.0,1.0,7.0,9.0,5.0,23.08,15.22,10.0,7.0,9.0,8.0,2.0,5.0,20.51,13.04,6.0,5.13,19.57,6.0,9.0,5.0,1.0,3.0,1.0,0,0
218,218,9,211,24.0,17.95,15.22,10.0,10.0,20.51,17.39,7.0,2.0,7.0,8.0,4.0,7.0,5.0,3.0,10.0,12.82,19.57,3.0,3.0,1.0,2.0,1.0,7.0,9.0,5.0,23.08,15.22,10.0,7.0,9.0,8.0,2.0,5.0,20.51,13.04,6.0,5.13,19.57,6.0,9.0,5.0,1.0,3.0,1.0,0,0
218,218,9,212,24.0,17.95,15.22,10.0,10.0,20.51,17.39,7.0,2.0,7.0,8.0,4.0,7.0,5.0,3.0,10.0,12.82,19.57,3.0,3.0,1.0,2.0,1.0,7.0,9.0,5.0,23.08,15.22,10.0,7.0,9.0,8.0,2.0,5.0,20.51,13.04,6.0,5.13,19.57,6.0,9.0,5.0,1.0,3.0,1.0,0,0
218,218,9,213,24.0,17.95,15.22,10.0,10.0,20.51,17.39,7.0,2.0,7.0,8.0,4.0,7.0,5.0,3.0,10.0,12.82,19.57,3.0,3.0,1.0,2.0,1.0,7.0,9.0,5.0,23.08,15.22,10.0,7.0,9.0,8.0,2.0,5.0,20.51,13.04,6.0,5.13,19.57,6.0,9.0,5.0,1.0,3.0,1.0,1,0
219,219,9,194,26.0,16.28,17.5,6.0,8.0,16.28,20.0,7.0,7.0,6.0,7.0,3.0,7.0,7.0,7.0,8.0,16.28,17.5,6.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,18.6,15.0,9.0,7.0,7.0,10.0,2.0,7.0,16.28,17.5,3.0,16.28,12.5,7.0,8.0,6.0,2.0,2.0,10.0,0,0
219,219,9,195,26.0,16.28,17.5,6.0,8.0,16.28,20.0,7.0,7.0,6.0,7.0,3.0,7.0,7.0,7.0,8.0,16.28,17.5,6.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,18.6,15.0,9.0,7.0,7.0,10.0,2.0,7.0,16.28,17.5,3.0,16.28,12.5,7.0,8.0,6.0,2.0,2.0,10.0,1,0
219,219,9,196,26.0,16.28,17.5,6.0,8.0,16.28,20.0,7.0,7.0,6.0,7.0,3.0,7.0,7.0,7.0,8.0,16.28,17.5,6.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,18.6,15.0,9.0,7.0,7.0,10.0,2.0,7.0,16.28,17.5,3.0,16.28,12.5,7.0,8.0,6.0,2.0,2.0,10.0,1,1
219,219,9,197,26.0,16.28,17.5,6.0,8.0,16.28,20.0,7.0,7.0,6.0,7.0,3.0,7.0,7.0,7.0,8.0,16.28,17.5,6.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,18.6,15.0,9.0,7.0,7.0,10.0,2.0,7.0,16.28,17.5,3.0,16.28,12.5,7.0,8.0,6.0,2.0,2.0,10.0,1,0
219,219,9,198,26.0,16.28,17.5,6.0,8.0,16.28,20.0,7.0,7.0,6.0,7.0,3.0,7.0,7.0,7.0,8.0,16.28,17.5,6.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,18.6,15.0,9.0,7.0,7.0,10.0,2.0,7.0,16.28,17.5,3.0,16.28,12.5,7.0,8.0,6.0,2.0,2.0,10.0,0,0
219,219,9,199,26.0,16.28,17.5,6.0,8.0,16.28,20.0,7.0,7.0,6.0,7.0,3.0,7.0,7.0,7.0,8.0,16.28,17.5,6.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,18.6,15.0,9.0,7.0,7.0,10.0,2.0,7.0,16.28,17.5,3.0,16.28,12.5,7.0,8.0,6.0,2.0,2.0,10.0,1,1
219,219,9,200,26.0,16.28,17.5,6.0,8.0,16.28,20.0,7.0,7.0,6.0,7.0,3.0,7.0,7.0,7.0,8.0,16.28,17.5,6.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,18.6,15.0,9.0,7.0,7.0,10.0,2.0,7.0,16.28,17.5,3.0,16.28,12.5,7.0,8.0,6.0,2.0,2.0,10.0,1,0
219,219,9,201,26.0,16.28,17.5,6.0,8.0,16.28,20.0,7.0,7.0,6.0,7.0,3.0,7.0,7.0,7.0,8.0,16.28,17.5,6.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,18.6,15.0,9.0,7.0,7.0,10.0,2.0,7.0,16.28,17.5,3.0,16.28,12.5,7.0,8.0,6.0,2.0,2.0,10.0,0,0
219,219,9,202,26.0,16.28,17.5,6.0,8.0,16.28,20.0,7.0,7.0,6.0,7.0,3.0,7.0,7.0,7.0,8.0,16.28,17.5,6.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,18.6,15.0,9.0,7.0,7.0,10.0,2.0,7.0,16.28,17.5,3.0,16.28,12.5,7.0,8.0,6.0,2.0,2.0,10.0,0,0
219,219,9,203,26.0,16.28,17.5,6.0,8.0,16.28,20.0,7.0,7.0,6.0,7.0,3.0,7.0,7.0,7.0,8.0,16.28,17.5,6.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,18.6,15.0,9.0,7.0,7.0,10.0,2.0,7.0,16.28,17.5,3.0,16.28,12.5,7.0,8.0,6.0,2.0,2.0,10.0,1,0
219,219,9,204,26.0,16.28,17.5,6.0,8.0,16.28,20.0,7.0,7.0,6.0,7.0,3.0,7.0,7.0,7.0,8.0,16.28,17.5,6.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,18.6,15.0,9.0,7.0,7.0,10.0,2.0,7.0,16.28,17.5,3.0,16.28,12.5,7.0,8.0,6.0,2.0,2.0,10.0,1,0
219,219,9,205,26.0,16.28,17.5,6.0,8.0,16.28,20.0,7.0,7.0,6.0,7.0,3.0,7.0,7.0,7.0,8.0,16.28,17.5,6.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,18.6,15.0,9.0,7.0,7.0,10.0,2.0,7.0,16.28,17.5,3.0,16.28,12.5,7.0,8.0,6.0,2.0,2.0,10.0,1,0
219,219,9,206,26.0,16.28,17.5,6.0,8.0,16.28,20.0,7.0,7.0,6.0,7.0,3.0,7.0,7.0,7.0,8.0,16.28,17.5,6.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,18.6,15.0,9.0,7.0,7.0,10.0,2.0,7.0,16.28,17.5,3.0,16.28,12.5,7.0,8.0,6.0,2.0,2.0,10.0,0,0
219,219,9,207,26.0,16.28,17.5,6.0,8.0,16.28,20.0,7.0,7.0,6.0,7.0,3.0,7.0,7.0,7.0,8.0,16.28,17.5,6.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,18.6,15.0,9.0,7.0,7.0,10.0,2.0,7.0,16.28,17.5,3.0,16.28,12.5,7.0,8.0,6.0,2.0,2.0,10.0,1,1
219,219,9,208,26.0,16.28,17.5,6.0,8.0,16.28,20.0,7.0,7.0,6.0,7.0,3.0,7.0,7.0,7.0,8.0,16.28,17.5,6.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,18.6,15.0,9.0,7.0,7.0,10.0,2.0,7.0,16.28,17.5,3.0,16.28,12.5,7.0,8.0,6.0,2.0,2.0,10.0,1,1
219,219,9,209,26.0,16.28,17.5,6.0,8.0,16.28,20.0,7.0,7.0,6.0,7.0,3.0,7.0,7.0,7.0,8.0,16.28,17.5,6.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,18.6,15.0,9.0,7.0,7.0,10.0,2.0,7.0,16.28,17.5,3.0,16.28,12.5,7.0,8.0,6.0,2.0,2.0,10.0,0,0
219,219,9,210,26.0,16.28,17.5,6.0,8.0,16.28,20.0,7.0,7.0,6.0,7.0,3.0,7.0,7.0,7.0,8.0,16.28,17.5,6.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,18.6,15.0,9.0,7.0,7.0,10.0,2.0,7.0,16.28,17.5,3.0,16.28,12.5,7.0,8.0,6.0,2.0,2.0,10.0,0,0
219,219,9,211,26.0,16.28,17.5,6.0,8.0,16.28,20.0,7.0,7.0,6.0,7.0,3.0,7.0,7.0,7.0,8.0,16.28,17.5,6.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,18.6,15.0,9.0,7.0,7.0,10.0,2.0,7.0,16.28,17.5,3.0,16.28,12.5,7.0,8.0,6.0,2.0,2.0,10.0,1,1
219,219,9,212,26.0,16.28,17.5,6.0,8.0,16.28,20.0,7.0,7.0,6.0,7.0,3.0,7.0,7.0,7.0,8.0,16.28,17.5,6.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,18.6,15.0,9.0,7.0,7.0,10.0,2.0,7.0,16.28,17.5,3.0,16.28,12.5,7.0,8.0,6.0,2.0,2.0,10.0,1,1
219,219,9,213,26.0,16.28,17.5,6.0,8.0,16.28,20.0,7.0,7.0,6.0,7.0,3.0,7.0,7.0,7.0,8.0,16.28,17.5,6.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,18.6,15.0,9.0,7.0,7.0,10.0,2.0,7.0,16.28,17.5,3.0,16.28,12.5,7.0,8.0,6.0,2.0,2.0,10.0,1,0
220,220,9,194,25.0,14.81,17.31,10.0,10.0,16.67,15.38,10.0,6.0,8.0,5.0,5.0,10.0,5.0,10.0,13.0,16.67,17.31,10.0,6.0,1.0,2.0,1.0,10.0,1.0,1.0,16.67,15.38,10.0,5.0,9.0,9.0,6.0,10.0,18.52,19.23,5.0,16.67,15.38,10.0,9.0,5.0,2.0,9.0,5.0,0,0
220,220,9,195,25.0,14.81,17.31,10.0,10.0,16.67,15.38,10.0,6.0,8.0,5.0,5.0,10.0,5.0,10.0,13.0,16.67,17.31,10.0,6.0,1.0,2.0,1.0,10.0,1.0,1.0,16.67,15.38,10.0,5.0,9.0,9.0,6.0,10.0,18.52,19.23,5.0,16.67,15.38,10.0,9.0,5.0,2.0,9.0,5.0,1,0
220,220,9,196,25.0,14.81,17.31,10.0,10.0,16.67,15.38,10.0,6.0,8.0,5.0,5.0,10.0,5.0,10.0,13.0,16.67,17.31,10.0,6.0,1.0,2.0,1.0,10.0,1.0,1.0,16.67,15.38,10.0,5.0,9.0,9.0,6.0,10.0,18.52,19.23,5.0,16.67,15.38,10.0,9.0,5.0,2.0,9.0,5.0,1,0
220,220,9,197,25.0,14.81,17.31,10.0,10.0,16.67,15.38,10.0,6.0,8.0,5.0,5.0,10.0,5.0,10.0,13.0,16.67,17.31,10.0,6.0,1.0,2.0,1.0,10.0,1.0,1.0,16.67,15.38,10.0,5.0,9.0,9.0,6.0,10.0,18.52,19.23,5.0,16.67,15.38,10.0,9.0,5.0,2.0,9.0,5.0,1,0
220,220,9,198,25.0,14.81,17.31,10.0,10.0,16.67,15.38,10.0,6.0,8.0,5.0,5.0,10.0,5.0,10.0,13.0,16.67,17.31,10.0,6.0,1.0,2.0,1.0,10.0,1.0,1.0,16.67,15.38,10.0,5.0,9.0,9.0,6.0,10.0,18.52,19.23,5.0,16.67,15.38,10.0,9.0,5.0,2.0,9.0,5.0,0,0
220,220,9,199,25.0,14.81,17.31,10.0,10.0,16.67,15.38,10.0,6.0,8.0,5.0,5.0,10.0,5.0,10.0,13.0,16.67,17.31,10.0,6.0,1.0,2.0,1.0,10.0,1.0,1.0,16.67,15.38,10.0,5.0,9.0,9.0,6.0,10.0,18.52,19.23,5.0,16.67,15.38,10.0,9.0,5.0,2.0,9.0,5.0,0,0
220,220,9,200,25.0,14.81,17.31,10.0,10.0,16.67,15.38,10.0,6.0,8.0,5.0,5.0,10.0,5.0,10.0,13.0,16.67,17.31,10.0,6.0,1.0,2.0,1.0,10.0,1.0,1.0,16.67,15.38,10.0,5.0,9.0,9.0,6.0,10.0,18.52,19.23,5.0,16.67,15.38,10.0,9.0,5.0,2.0,9.0,5.0,1,0
220,220,9,201,25.0,14.81,17.31,10.0,10.0,16.67,15.38,10.0,6.0,8.0,5.0,5.0,10.0,5.0,10.0,13.0,16.67,17.31,10.0,6.0,1.0,2.0,1.0,10.0,1.0,1.0,16.67,15.38,10.0,5.0,9.0,9.0,6.0,10.0,18.52,19.23,5.0,16.67,15.38,10.0,9.0,5.0,2.0,9.0,5.0,1,0
